measurement;ID;ID2;date;d18O;x;y;SE_permill;SE_percent;OH;site;Distance_um
13;23;BH-01738;05.06.2021;-7.5536687;324;-5409;0.01;0.052;0.048;WRB;1435.597785
14;23;BH-01738;05.06.2021;-3.8385304;351;-5379;0.01;0.102;0.043;WRB;1395.243348
15;23;BH-01738;05.06.2021;-5.0801432;379;-5349;0.011;0.045;0.043;WRB;1354.206779
16;23;BH-01738;05.06.2021;-5.545748;407;-5319;0.013;0.049;0.043;WRB;1313.17021
17;23;BH-01738;05.06.2021;-7.0492635;435;-5289;0.009;0.065;0.046;WRB;1272.133641
18;23;BH-01738;05.06.2021;-6.6515594;463;-5259;0.011;0.05;0.048;WRB;1231.097072
19;23;BH-01738;05.06.2021;-6.8358613;491;-5229;0.01;0.064;0.048;WRB;1190.060503
20;23;BH-01738;05.06.2021;-5.9725524;519;-5199;0.011;0.097;0.045;WRB;1149.023934
21;23;BH-01738;05.06.2021;-3.9258313;547;-5169;0.013;0.095;0.044;WRB;1107.987365
22;23;BH-01738;05.06.2021;-5.9919526;575;-5139;0.012;0.041;0.044;WRB;1066.950795
23;23;BH-01738;05.06.2021;-6.515758;603;-5109;0.011;0.068;0.045;WRB;1025.914226
24;23;BH-01738;05.06.2021;-7.0589636;631;-5079;0.011;0.169;0.046;WRB;984.8776574
25;23;BH-01738;05.06.2021;-6.2538553;659;-5049;0.012;0.124;0.044;WRB;943.8410883
26;23;BH-01738;05.06.2021;-8.3878773;687;-5019;0.01;0.074;0.049;WRB;902.8045193
27;23;BH-01738;05.06.2021;-8.2132755;715;-4989;0.011;0.167;0.049;WRB;861.7679502
28;23;BH-01738;05.06.2021;-8.164775;743;-4959;0.01;0.055;0.051;WRB;820.7313811
29;23;BH-01738;05.06.2021;-7.2141652;771;-4929;0.012;0.069;0.048;WRB;779.6948121
30;23;BH-01738;05.06.2021;-7.3402665;799;-4899;0.013;0.076;0.047;WRB;738.658243
31;23;BH-01738;05.06.2021;-7.1850649;827;-4869;0.009;0.053;0.047;WRB;697.621674
32;23;BH-01738;05.06.2021;-7.2432655;855;-4839;0.013;0.101;0.048;WRB;656.5851049
33;23;BH-01738;05.06.2021;-5.5942485;883;-4809;0.013;0.067;0.049;WRB;615.5485359
34;23;BH-01738;05.06.2021;-6.8455614;911;-4779;0.012;0.036;0.048;WRB;574.5119668
35;23;BH-01738;05.06.2021;-7.388767;939;-4749;0.014;0.134;0.052;WRB;533.4753977
36;23;BH-01738;05.06.2021;-7.5633688;967;-4719;0.011;0.032;0.046;WRB;492.4388287
37;23;BH-01738;05.06.2021;-6.9910629;995;-4689;0.014;0.079;0.046;WRB;451.4022596
38;23;BH-01738;05.06.2021;-8.0192735;1023;-4659;0.011;0.123;0.049;WRB;410.3656906
39;23;BH-01738;05.06.2021;-8.9116827;1051;-4629;0.014;0.077;0.048;WRB;369.3291215
40;23;BH-01738;05.06.2021;-9.6488903;1079;-4599;0.012;0.063;0.049;WRB;328.2925525
41;23;BH-01738;05.06.2021;-7.4760679;1107;-4569;0.012;0.043;0.043;WRB;287.2559834
42;23;BH-01738;05.06.2021;-7.6118693;1135;-4539;0.013;0.035;0.046;WRB;246.2194143
43;23;BH-01738;05.06.2021;NA;1163;-4509;0.019;0.095;0.048;WRB;205.1828453
44;23;BH-01738;05.06.2021;NA;1191;-4479;0.022;0.085;0.047;WRB;164.1462762
45;23;BH-01738;05.06.2021;NA;1219;-4449;0.031;0.146;0.047;WRB;123.1097072
46;23;BH-01738;05.06.2021;-10.2793968;1247;-4419;0.011;0.038;0.045;WRB;82.07313811
47;23;BH-01738;05.06.2021;-9.2414861;1275;-4389;0.017;0.028;0.044;WRB;41.03656906
48;23;core;05.06.2021;-8.9310829;1303;-4359;0.013;0.065;0.048;WRB;0
1;61;margin;01.07.2021;-5.3323458;-4652;6250;0.2;0.21;0.03554;GB;1253.864426
2;61;BH-01882;01.07.2021;-5.2644451;-4638;6213;0.19;0.23;0.03418;GB;1214.319974
3;61;BH-01882;01.07.2021;-6.2441552;-4624;6176;0.2;0.44;0.0347;GB;1174.776575
4;61;BH-01882;01.07.2021;-5.351746;-4610;6140;0.16;0.34;0.03177;GB;1136.15844
5;61;BH-01882;01.07.2021;-4.4690369;-4596;6104;0.17;0.2;0.03284;GB;1097.540888
6;61;BH-01882;01.07.2021;-4.2556347;-4581;6068;0.19;0.27;0.03277;GB;1058.540977
7;61;BH-01882;01.07.2021;-4.963742;-4566;6031;0.23;0.53;0.03297;GB;1018.6172
8;61;BH-01882;01.07.2021;-4.5369376;-4551;5995;0.19;0.39;0.03042;GB;979.6172722
9;61;BH-01882;01.07.2021;-6.9328623;-4536;5959;0.17;0.23;0.03466;GB;940.6173505
10;61;BH-01882;01.07.2021;-6.1956547;-4521;5923;0.22;0.19;0.03394;GB;901.6174355
11;61;BH-01882;01.07.2021;-6.0986537;-4506;5887;0.22;0.18;0.03269;GB;862.6175282
12;61;BH-01882;01.07.2021;-6.7000599;-4491;5850;0.19;0.34;0.03522;GB;822.6937462
13;61;BH-01882;01.07.2021;-7.4663678;-4476;5814;0.21;0.12;0.03971;GB;783.6938178
14;61;BH-01882;01.07.2021;-6.0016527;-4461;5778;0.19;0.22;0.03667;GB;744.6938968
15;61;BH-01882;01.07.2021;-3.4311262;-4446;5742;0.17;0.22;0.03372;GB;705.6939847
16;61;BH-01882;01.07.2021;-4.4108363;-4431;5705;0.24;0.19;0.03455;GB;665.7702306
17;61;BH-01882;01.07.2021;-5.545748;-4416;5669;0.17;0.24;0.03397;GB;626.7702929
18;61;BH-01882;01.07.2021;-5.3614461;-4401;5633;0.16;0.09;0.03515;GB;587.7703633
19;61;BH-01882;01.07.2021;-6.6321592;-4386;5597;0.18;0.33;0.03348;GB;548.7704438
20;61;BH-01882;01.07.2021;-7.0201632;-4371;5561;0.18;0.11;0.04103;GB;509.7705366
21;61;BH-01882;01.07.2021;-6.6709596;-4356;5524;0.18;0.22;0.03327;GB;469.8467835
22;61;BH-01882;01.07.2021;-7.8252715;-4341;5488;0.14;0.21;0.03735;GB;430.8468405
23;61;BH-01882;01.07.2021;-6.5060579;-4326;5452;0.18;0.2;0.03411;GB;391.8469089
24;61;BH-01882;01.07.2021;-7.5342685;-4311;5416;0.21;0.27;0.03499;GB;352.8469923
25;61;BH-01882;01.07.2021;-8.0774741;-4296;5380;0.21;0.19;0.04816;GB;313.8470965
26;61;BH-01882;01.07.2021;-7.291766;-4281;5343;0.2;0.15;0.03722;GB;273.9233469
27;61;BH-01882;01.07.2021;-7.4954681;-4266;5307;0.17;0.16;0.03809;GB;234.9233918
28;61;BH-01882;01.07.2021;-8.1841752;-4251;5271;0.17;0.14;0.03903;GB;195.9234544
29;61;BH-01882;01.07.2021;-9.0474841;-4236;5235;0.23;0.88;0.06379;GB;156.9235483
30;61;BH-01882;01.07.2021;-7.8155714;-4221;5198;0.18;0.27;0.04036;GB;117
31;61;BH-01882;01.07.2021;-7.4372675;-4206;5162;0.19;0.25;0.04083;GB;78
32;61;BH-01882;01.07.2021;-7.6991702;-4191;5126;0.17;0.27;0.04011;GB;39
33;61;core;01.07.2021;-7.8252715;-4176;5090;0.16;0.24;0.04046;GB;0
1;62;margin;26.06.2021;-5.3905464;-2996;1749;0.19;0.25;0.03411;GB;1556.511805
2;62;BH-01898;26.06.2021;-6.6903598;-3031;1768;0.13;0.31;0.03757;GB;1516.687509
3;62;BH-01898;26.06.2021;-5.7785504;-3066;1787;0.18;0.26;0.0364;GB;1476.86323
4;62;BH-01898;26.06.2021;-6.2441552;-3101;1806;0.17;0.22;0.03617;GB;1437.03897
5;62;BH-01898;26.06.2021;-5.9240519;-3136;1825;0.15;0.25;0.03345;GB;1397.214729
6;62;BH-01898;26.06.2021;-4.090733;-3171;1844;0.13;0.27;0.03334;GB;1357.390511
7;62;BH-01898;26.06.2021;-5.1383438;-3206;1863;0.16;0.28;0.03239;GB;1317.566317
8;62;BH-01898;26.06.2021;-5.1286437;-3241;1883;0.2;0.31;0.0321;GB;1277.261132
9;62;BH-01898;26.06.2021;-5.6912495;-3276;1902;0.15;0.36;0.03364;GB;1237.436867
10;62;BH-01898;26.06.2021;-7.6312695;-3311;1921;0.16;0.31;0.03578;GB;1197.612625
11;62;BH-01898;26.06.2021;-7.1462645;-3346;1940;0.18;0.36;0.03486;GB;1157.788409
12;62;BH-01898;26.06.2021;-6.3120559;-3381;1960;0.19;0.09;0.03266;GB;1117.483333
13;62;BH-01898;26.06.2021;-7.2529656;-3416;1979;0.21;0.27;0.03781;GB;1077.659037
14;62;BH-01898;26.06.2021;-6.7970609;-3451;1998;0.19;0.22;0.03998;GB;1037.834765
15;62;BH-01898;26.06.2021;-5.8270509;-3486;2017;0.15;0.26;0.03704;GB;998.010521
16;62;BH-01898;26.06.2021;-3.6639286;-3521;2036;0.17;0.22;0.03384;GB;958.1863076
17;62;BH-01898;26.06.2021;-5.8076507;-3556;2056;0.18;0.13;0.03634;GB;917.8812559
18;62;BH-01898;26.06.2021;-6.127754;-3591;2075;0.17;0.17;0.03599;GB;878.0569458
19;62;BH-01898;26.06.2021;-6.7485604;-3626;2094;0.11;0.18;0.03509;GB;838.2326646
20;62;BH-01898;26.06.2021;-8.6400799;-3661;2113;0.25;0.16;0.04036;GB;798.4084168
21;62;BH-01898;26.06.2021;-7.2432655;-3696;2132;0.23;0.16;0.0365;GB;758.5842076
22;62;BH-01898;26.06.2021;-7.6312695;-3731;2152;0.21;0.19;0.03664;GB;718.2791936
23;62;BH-01898;26.06.2021;-7.9998733;-3766;2171;0.19;0.33;0.03482;GB;678.4548622
24;62;BH-01898;26.06.2021;-7.5633688;-3801;2190;0.21;0.3;0.03423;GB;638.6305661
25;62;BH-01898;26.06.2021;-8.0289736;-3836;2209;0.16;0.19;0.0345;GB;598.8063126
26;62;BH-01898;26.06.2021;-9.6973908;-3871;2228;0.18;0.18;0.04732;GB;558.9821106
27;62;BH-01898;26.06.2021;-8.3005764;-3906;2248;0.17;0.37;0.04005;GB;518.6771636
28;62;BH-01898;26.06.2021;-7.8252715;-3941;2267;0.19;0.2;0.03684;GB;478.8527958
29;62;BH-01898;26.06.2021;-7.5633688;-3976;2286;0.19;0.24;0.03844;GB;439.0284729
30;62;BH-01898;26.06.2021;-7.4954681;-4011;2305;0.21;0.22;0.03698;GB;399.2042084
31;62;BH-01898;26.06.2021;-7.8446717;-4046;2324;0.18;0.14;0.042;GB;359.3800217
32;62;BH-01898;26.06.2021;-9.8816927;-4081;2344;0.24;0.09;0.04321;GB;319.0752262
33;62;BH-01898;26.06.2021;-8.0580739;-4116;2363;0.19;0.19;0.03904;GB;279.2507833
34;62;BH-01898;26.06.2021;-8.5624791;-4151;2382;0.19;0.25;0.03724;GB;239.4263979
35;62;BH-01898;26.06.2021;-9.2608863;-4186;2401;0.21;0.17;0.04171;GB;199.6021042
36;62;BH-01898;26.06.2021;-8.7079806;-4221;2420;0.17;0.19;0.03871;GB;159.7779709
37;62;BH-01898;26.06.2021;-8.4460779;-4256;2440;0.19;0.23;0.03819;GB;119.4738465
38;62;BH-01898;26.06.2021;-8.1162745;-4291;2459;0.21;0.17;0.03841;GB;79.64923101
39;62;BH-01898;26.06.2021;-7.873772;-4326;2478;0.18;0.23;0.03807;GB;39.8246155
40;62;core;26.06.2021;-8.0580739;-4361;2497;0.15;0.19;0.03664;GB;0
1;63;margin;02.07.2021;-4.9443418;-6952;3106;0.16;0.18;0.02906;GB;1402.971133
2;63;BH-01899;02.07.2021;-5.642749;-6924;3077;0.18;0.15;0.03005;GB;1362.661
3;63;BH-01899;02.07.2021;-6.0792535;-6896;3048;0.17;0.25;0.03103;GB;1322.350937
4;63;BH-01899;02.07.2021;-5.5942485;-6868;3019;0.17;0.13;0.03462;GB;1282.040951
5;63;BH-01899;02.07.2021;-5.3226457;-6840;2991;0.21;0.19;0.03124;GB;1242.444767
6;63;BH-01899;02.07.2021;-4.4011362;-6812;2962;0.21;0.16;0.03147;GB;1202.134768
7;63;BH-01899;02.07.2021;-3.411726;-6784;2933;0.22;0.31;0.03077;GB;1161.824858
8;63;BH-01899;02.07.2021;-3.5669276;-6756;2905;0.17;0.18;0.03097;GB;1122.228586
9;63;BH-01899;02.07.2021;-5.3808463;-6728;2876;0.22;0.05;0.03495;GB;1081.918666
10;63;BH-01899;02.07.2021;-5.0995434;-6700;2848;0.2;0.4;0.0301;GB;1042.322407
11;63;BH-01899;02.07.2021;-5.351746;-6672;2819;0.19;0.48;0.03168;GB;1002.012475
12;63;BH-01899;02.07.2021;-5.3226457;-6644;2791;0.17;0.33;0.03218;GB;962.4162301
13;63;BH-01899;02.07.2021;-6.8746617;-6616;2762;0.18;0.15;0.03509;GB;922.1062845
14;63;BH-01899;02.07.2021;-6.3993568;-6588;2733;0.17;0.17;0.03663;GB;881.7964618
15;63;BH-01899;02.07.2021;-6.3508563;-6560;2705;0.18;0.19;0.03756;GB;842.200095
16;63;BH-01899;02.07.2021;-5.0413428;-6532;2676;0.15;0.27;0.03667;GB;801.8902668
17;63;BH-01899;02.07.2021;-5.0219426;-6504;2648;0.16;0.23;0.03535;GB;762.2939066
18;63;BH-01899;02.07.2021;-5.6136487;-6476;2619;0.2;0.27;0.035;GB;721.9840718
19;63;BH-01899;02.07.2021;-5.1286437;-6448;2590;0.19;0.24;0.03557;GB;681.6744091
20;63;BH-01899;02.07.2021;-5.9240519;-6420;2562;0.17;0.18;0.03601;GB;642.0778769
21;63;BH-01899;02.07.2021;-6.4672575;-6392;2533;0.19;0.2;0.03697;GB;601.7682278
22;63;BH-01899;02.07.2021;-9.9689936;-6364;2505;0.14;0.18;0.03864;GB;562.171682
23;63;BH-01899;02.07.2021;-7.2626657;-6336;2476;0.18;0.28;0.03431;GB;521.8620507
24;63;BH-01899;02.07.2021;-6.4381572;-6308;2447;0.14;0.32;0.03442;GB;481.552697
25;63;BH-01899;02.07.2021;-9.231786;-6280;2419;0.08;0.64;0.03244;GB;441.9558802
26;63;BH-01899;02.07.2021;-7.3984671;-6252;2390;0.18;0.25;0.03634;GB;401.6466108
27;63;BH-01899;02.07.2021;-7.7282705;-6224;2362;0.18;0.17;0.03914;GB;362.0497203
28;63;BH-01899;02.07.2021;-8.1938753;-6196;2333;0.19;0.12;0.0414;GB;321.7405787
29;63;BH-01899;02.07.2021;-7.1268643;-6168;2304;0.17;0.24;0.03613;GB;281.4320522
30;63;BH-01899;02.07.2021;-7.4275674;-6140;2276;0.17;0.27;0.03607;GB;241.8346543
31;63;BH-01899;02.07.2021;-7.3693668;-6112;2247;0.21;0.22;0.03746;GB;201.5266732
32;63;BH-01899;02.07.2021;-7.1365644;-6084;2219;0.18;0.27;0.03655;GB;161.9289968
33;63;BH-01899;02.07.2021;-7.2529656;-6056;2190;0.23;0.21;0.03645;GB;121.6223664
34;63;BH-01899;02.07.2021;-8.1550749;-6028;2161;0.17;0.2;0.03596;GB;81.32035416
35;63;BH-01899;02.07.2021;-8.0580739;-5999;2133;0.22;0.27;0.03563;GB;41.01219331
36;63;core;02.07.2021;-7.9028723;-5970;2104;0.18;0.23;0.03605;GB;0
1;64;margin;02.07.2021;-5.2353448;-7595;-180;0.22;0.27;0.03394;GB;1401.194134
2;64;BH-01885;02.07.2021;-5.9822525;-7557;-191;0.22;0.3;0.03596;GB;1361.649
3;64;BH-01885;02.07.2021;-6.0695534;-7519;-202;0.17;0.31;0.03486;GB;1322.104761
4;64;BH-01885;02.07.2021;-5.060743;-7481;-213;0.17;0.19;0.0305;GB;1282.5615
5;64;BH-01885;02.07.2021;-5.5554481;-7443;-223;0.18;0.32;0.02989;GB;1243.268274
6;64;BH-01885;02.07.2021;-4.381736;-7405;-233;0.17;0.26;0.0311;GB;1203.975083
7;64;BH-01885;02.07.2021;-3.508727;-7367;-243;0.18;0.27;0.03199;GB;1164.681931
8;64;BH-01885;02.07.2021;-4.6436387;-7329;-253;0.18;0.07;0.03096;GB;1125.388822
9;64;BH-01885;02.07.2021;-5.254745;-7291;-263;0.19;0.22;0.02981;GB;1086.09576
10;64;BH-01885;02.07.2021;-5.9919526;-7253;-273;0.18;0.09;0.03353;GB;1046.802751
11;64;BH-01885;02.07.2021;-6.3120559;-7214;-283;0.17;0.24;0.03273;GB;1006.541107
12;64;BH-01885;02.07.2021;-6.9910629;-7175;-293;0.18;0.2;0.0365;GB;966.2794627
13;64;BH-01885;02.07.2021;-5.7591502;-7136;-303;0.19;0.24;0.03372;GB;926.0178184
14;64;BH-01885;02.07.2021;-7.5245684;-7097;-313;0.19;0.08;0.03942;GB;885.7561741
15;64;BH-01885;02.07.2021;-6.0986537;-7058;-323;0.2;0.27;0.03737;GB;845.4945298
16;64;BH-01885;02.07.2021;-5.2450449;-7019;-333;0.16;0.19;0.03229;GB;805.2328856
17;64;BH-01885;02.07.2021;-3.7512295;-6980;-343;0.2;0.2;0.03248;GB;764.9712413
18;64;BH-01885;02.07.2021;-3.9646317;-6941;-353;0.18;0.19;0.03211;GB;724.709597
19;64;BH-01885;02.07.2021;-5.351746;-6902;-363;0.19;0.35;0.0339;GB;684.4479527
20;64;BH-01885;02.07.2021;-5.1771442;-6863;-373;0.21;0.25;0.03376;GB;644.1863085
21;64;BH-01885;02.07.2021;-5.9240519;-6824;-383;0.15;0.19;0.03544;GB;603.9246642
22;64;BH-01885;02.07.2021;-6.1665544;-6785;-393;0.2;0.31;0.03338;GB;563.6630199
23;64;BH-01885;02.07.2021;-5.8755514;-6746;-403;0.19;0.29;0.03131;GB;523.4013756
24;64;BH-01885;02.07.2021;-5.9822525;-6707;-413;0.18;0.15;0.0325;GB;483.1397313
25;64;BH-01885;02.07.2021;-6.4478573;-6668;-423;0.15;0.44;0.03296;GB;442.8780871
26;64;BH-01885;02.07.2021;-7.2141652;-6629;-433;0.15;0.16;0.03314;GB;402.6164428
27;64;BH-01885;02.07.2021;-7.2626657;-6590;-443;0.17;0.34;0.03448;GB;362.3547985
28;64;BH-01885;02.07.2021;-6.8358613;-6551;-453;0.17;0.28;0.03429;GB;322.0931542
29;64;BH-01885;02.07.2021;-7.0783638;-6512;-463;0.18;0.09;0.03249;GB;281.8315099
30;64;BH-01885;02.07.2021;-6.6030589;-6473;-473;0.14;0.39;0.03171;GB;241.5698657
31;64;BH-01885;02.07.2021;-7.776771;-6434;-483;0.2;0.12;0.03606;GB;201.3082214
32;64;BH-01885;02.07.2021;-7.3208663;-6395;-493;0.21;0.24;0.03574;GB;161.0465771
33;64;BH-01885;02.07.2021;-7.2723658;-6356;-503;0.2;0.28;0.03695;GB;120.7849328
34;64;BH-01885;02.07.2021;-7.097764;-6317;-513;0.15;0.23;0.03641;GB;80.52328856
35;64;BH-01885;02.07.2021;-7.0492635;-6278;-523;0.21;0.26;0.03519;GB;40.26164428
36;64;core;02.07.2021;-6.6418593;-6239;-533;0.2;0.18;0.03588;GB;0
1;65;margin;02.07.2021;-5.1383438;-6841;-3118;0.21;0.1;0.0287;GB;1568.645913
2;65;BH-01900;02.07.2021;-5.7591502;-6803;-3106;0.16;0.27;0.0301;GB;1528.796258
3;65;BH-01900;02.07.2021;-5.4681472;-6765;-3094;0.21;0.13;0.03048;GB;1488.946608
4;65;BH-01900;02.07.2021;-6.4090569;-6727;-3082;0.19;0.23;0.03329;GB;1449.09696
5;65;BH-01900;02.07.2021;-6.8552615;-6689;-3070;0.2;0.25;0.03501;GB;1409.247317
6;65;BH-01900;02.07.2021;-4.5078373;-6651;-3058;0.18;0.27;0.03142;GB;1369.397678
7;65;BH-01900;02.07.2021;-3.605728;-6613;-3046;0.17;0.07;0.0301;GB;1329.548044
8;65;BH-01900;02.07.2021;-5.0316427;-6575;-3034;0.18;0.29;0.03489;GB;1289.698414
9;65;BH-01900;02.07.2021;-4.9346417;-6537;-3022;0.19;0.41;0.0313;GB;1249.848791
10;65;BH-01900;02.07.2021;-5.5942485;-6499;-3010;0.16;0.06;0.03202;GB;1209.999174
11;65;BH-01900;02.07.2021;-6.4769576;-6461;-2998;0.18;0.21;0.03372;GB;1170.149563
12;65;BH-01900;02.07.2021;-6.3508563;-6423;-2986;0.16;0.28;0.03373;GB;1130.29996
13;65;BH-01900;02.07.2021;-6.8455614;-6385;-2974;0.13;0.3;0.03184;GB;1090.450366
14;65;BH-01900;02.07.2021;-6.7873608;-6347;-2962;0.17;0.3;0.03337;GB;1050.600781
15;65;BH-01900;02.07.2021;-7.1656647;-6309;-2950;0.18;0.17;0.03592;GB;1010.751206
16;65;BH-01900;02.07.2021;-6.0210529;-6271;-2938;0.21;0.19;0.03456;GB;970.9016428
17;65;BH-01900;02.07.2021;-5.3614461;-6233;-2926;0.17;0.25;0.03267;GB;931.0520931
18;65;BH-01900;02.07.2021;-2.9946217;-6195;-2914;0.13;0.28;0.03077;GB;891.2025583
19;65;BH-01900;02.07.2021;-4.672739;-6157;-2902;0.19;0.22;0.03348;GB;851.3530408
20;65;BH-01900;02.07.2021;-5.6912495;-6119;-2890;0.19;0.32;0.03541;GB;811.5035428
21;65;BH-01900;02.07.2021;-6.1568543;-6081;-2878;0.2;0.22;0.03413;GB;771.6540676
22;65;BH-01900;02.07.2021;-6.5933588;-6043;-2866;0.15;0.36;0.03497;GB;731.8046187
23;65;BH-01900;02.07.2021;-6.5060579;-6005;-2854;0.2;0.04;0.03455;GB;691.9552009
24;65;BH-01900;02.07.2021;-6.8455614;-5967;-2842;0.11;0.24;0.03446;GB;652.1058196
25;65;BH-01900;02.07.2021;-6.9910629;-5929;-2830;0.17;0.27;0.03384;GB;612.2564822
26;65;BH-01900;02.07.2021;-7.097764;-5891;-2818;0.23;0.25;0.03287;GB;572.4071977
27;65;BH-01900;02.07.2021;-8.0289736;-5853;-2806;0.19;0.2;0.03528;GB;532.5579781
28;65;BH-01900;02.07.2021;-7.3402665;-5814;-2794;0.22;0.2;0.03382;GB;491.7570538
29;65;BH-01900;02.07.2021;-7.9804731;-5775;-2782;0.18;0.25;0.03374;GB;450.9567607
30;65;BH-01900;02.07.2021;-7.6894701;-5736;-2770;0.18;0.3;0.03224;GB;410.1572869
31;65;BH-01900;02.07.2021;-7.873772;-5697;-2758;0.16;0.11;0.03362;GB;369.358904
32;65;BH-01900;02.07.2021;-9.1735854;-5658;-2746;0.24;0.08;0.0397;GB;328.5620185
33;65;BH-01900;02.07.2021;-7.582769;-5619;-2734;0.19;0.19;0.03563;GB;287.7672671
34;65;BH-01900;02.07.2021;-7.5148683;-5580;-2721;0.15;0.27;0.036;GB;246.6576575
35;65;BH-01900;02.07.2021;-7.6409696;-5541;-2708;0.17;0.2;0.03689;GB;205.5480479
36;65;BH-01900;02.07.2021;-7.8834721;-5502;-2695;0.2;0.22;0.03741;GB;164.4384383
37;65;BH-01900;02.07.2021;-7.3111662;-5463;-2682;0.16;0.24;0.03497;GB;123.3288287
38;65;BH-01900;02.07.2021;-7.7573708;-5424;-2669;0.18;0.21;0.03652;GB;82.21921916
39;65;BH-01900;02.07.2021;-7.970773;-5385;-2656;0.16;0.23;0.03641;GB;41.10960958
40;65;core;02.07.2021;-7.7476707;-5346;-2643;0.18;0.25;0.03628;GB;0
1;66;margin;01.07.2021;-5.9240519;-5250;-5606;0.15;0.25;0.0352;GB;1743.069993
2;66;BH-01889;01.07.2021;-6.3314561;-5222;-5578;0.18;0.32;0.03327;GB;1703.473217
3;66;BH-01889;01.07.2021;-5.1771442;-5194;-5550;0.17;0.15;0.03389;GB;1663.876498
4;66;BH-01889;01.07.2021;-4.9346417;-5166;-5522;0.14;0.13;0.03264;GB;1624.27984
5;66;BH-01889;01.07.2021;-6.7679606;-5138;-5494;0.17;0.33;0.03568;GB;1584.683249
6;66;BH-01889;01.07.2021;-6.1859546;-5110;-5466;0.22;0.16;0.03552;GB;1545.086729
7;66;BH-01889;01.07.2021;-4.9055414;-5082;-5438;0.15;0.17;0.03163;GB;1505.490286
8;66;BH-01889;01.07.2021;-4.0131322;-5054;-5410;0.21;0.41;0.03171;GB;1465.893925
9;66;BH-01889;01.07.2021;-5.7009496;-5026;-5382;0.15;0.17;0.03417;GB;1426.297655
10;66;BH-01889;01.07.2021;-6.4963578;-4998;-5354;0.17;0.31;0.03389;GB;1386.701482
11;66;BH-01889;01.07.2021;-7.2820659;-4970;-5326;0.18;0.17;0.03569;GB;1347.105415
12;66;BH-01889;01.07.2021;-6.5642585;-4942;-5298;0.2;0.23;0.03487;GB;1307.509465
13;66;BH-01889;01.07.2021;-7.2335654;-4914;-5270;0.21;0.3;0.03405;GB;1267.913641
14;66;BH-01889;01.07.2021;-3.4214261;-4870;-5241;0.18;0.3;0.03101;GB;1216.226953
15;66;BH-01889;01.07.2021;-5.1480439;-4842;-5213;0.17;0.3;0.03227;GB;1176.629083
16;66;BH-01889;01.07.2021;-5.254745;-4814;-5185;0.16;0.31;0.03245;GB;1137.031222
17;66;BH-01889;01.07.2021;-6.3314561;-4786;-5157;0.2;0.26;0.03413;GB;1097.433369
18;66;BH-01889;01.07.2021;-6.7194601;-4758;-5129;0.14;0.28;0.03469;GB;1057.835526
19;66;BH-01889;01.07.2021;-6.3799566;-4730;-5101;0.17;0.35;0.03306;GB;1018.237693
20;66;BH-01889;01.07.2021;-6.4963578;-4702;-5073;0.21;0.16;0.03471;GB;978.6398725
21;66;BH-01889;01.07.2021;-6.3508563;-4674;-5045;0.16;0.27;0.03347;GB;939.0420651
22;66;BH-01889;01.07.2021;-6.2441552;-4646;-5017;0.2;0.21;0.03198;GB;899.4442729
23;66;BH-01889;01.07.2021;-4.8958413;-4617;-4989;0.14;0.2;0.0323;GB;859.1373581
24;66;BH-01889;01.07.2021;-4.7794401;-4588;-4961;0.15;0.23;0.03236;GB;818.8308739
25;66;BH-01889;01.07.2021;-5.6039486;-4559;-4933;0.13;0.17;0.03422;GB;778.5248872
26;66;BH-01889;01.07.2021;-6.3799566;-4530;-4905;0.16;0.29;0.03421;GB;738.2194796
27;66;BH-01889;01.07.2021;-7.2335654;-4501;-4876;0.18;0.2;0.03728;GB;697.2072862
28;66;BH-01889;01.07.2021;-7.2723658;-4472;-4847;0.17;0.19;0.03814;GB;656.1950929
29;66;BH-01889;01.07.2021;-7.4372675;-4443;-4818;0.17;0.38;0.04182;GB;615.1828996
30;66;BH-01889;01.07.2021;-6.6321592;-4414;-4789;0.18;0.27;0.03901;GB;574.1707063
31;66;BH-01889;01.07.2021;-6.8843618;-4385;-4760;0.18;0.31;0.03767;GB;533.158513
32;66;BH-01889;01.07.2021;-7.5148683;-4356;-4731;0.2;0.17;0.03679;GB;492.1463197
33;66;BH-01889;01.07.2021;-7.5342685;-4327;-4702;0.17;0.1;0.03795;GB;451.1341264
34;66;BH-01889;01.07.2021;-6.8843618;-4298;-4673;0.16;0.21;0.03673;GB;410.1219331
35;66;BH-01889;01.07.2021;-6.6030589;-4269;-4644;0.15;0.21;0.03901;GB;369.1097398
36;66;BH-01889;01.07.2021;-7.0783638;-4240;-4615;0.17;0.24;0.03784;GB;328.0975465
37;66;BH-01889;01.07.2021;-8.1259746;-4211;-4586;0.16;0.26;0.04069;GB;287.0853532
38;66;BH-01889;01.07.2021;NA;-4182;-4557;0.2;0.07;0.04173;GB;246.0731599
39;66;BH-01889;01.07.2021;NA;-4153;-4528;0.2;0.18;0.03943;GB;205.0609665
40;66;BH-01889;01.07.2021;-6.8455614;-4124;-4499;0.19;0.2;0.03618;GB;164.0487732
41;66;BH-01889;01.07.2021;-6.7388603;-4095;-4470;0.16;0.3;0.03562;GB;123.0365799
42;66;BH-01889;01.07.2021;-6.8455614;-4066;-4441;0.2;0.28;0.03518;GB;82.02438662
43;66;BH-01889;01.07.2021;-7.2141652;-4037;-4412;0.15;0.23;0.03853;GB;41.01219331
44;66;core;01.07.2021;-7.4663678;-4008;-4383;0.16;0.3;0.04;GB;0
